post_id	text	date	num_comments	num_likes	num_reposts	attachment_types
145800	Московским предпринимателям за 5,5 тыс. принадлежащих им зданий  придется заплатить в бюджет 62 млрд руб., или 4,6% от  налоговых поступлений в бюджет Москвы на 2015 год.  Основная группа предпринимателей, 40% выборки, владельцы 1282 объектов, заплатят в 2–6 раз больше, чем платили бы исходя из инвентаризационной стоимости. Двузначный рост (в 10–99 раз больше) показали еще 20% объектов, 646 штук. Доходы трудяг утекают, как песок.	2015-04-08 14:31:57	8	32	8	photo,link
145776	Любители футбола активно комментируют недавний скандал, связанный с сыном Ротенберга, который играет в команде «Динамо». Вице-капитан «Динамо», Игорь Денисов, раскритиковал игру своего одноклубника и впоследствии был оштрафован на 100 тыс. $, отстранён от тренировок и выставлен на продажу.	2015-04-08 13:04:38	25	87	16	photo,link
145763	Госдума ратифицировала соглашение между правительствами России и Гватемалы о поощрении и взаимной защите капиталовложений. Что сказать, наша страна нашла себе еще одного надежного партнера на международной арене.	2015-04-08 11:30:07	3	108	26	photo,link
145756	Не секрет, что некоторые последние российские законы вступают в противоречие с международными правовыми нормами, а иногда — даже с Конституцией. Многие принимают это как данность. Но этого делать нельзя. Поэтому появился сайт, посвященный этой тематике и несущий в себе просветительскую функцию.	2015-04-08 09:30:22	0	123	29	photo,link
145745	НКО, возглавляемое 28-летней дочерью Путина Катериной, в 2014 году оказалось (ВНЕЗАПНО) одним из крупнейших в России.	2015-04-08 07:30:11	9	176	43	photo,link
145720	Росфиннадзор выявил за 2014 год нарушений в использовании бюджетных средств на сумму 1 триллион рублей. Один. Триллион. «Мы были очень удивлены», — заявил министр финансов Силуанов. А мы вот как-то не очень.	2015-04-08 01:22:52	10	172	40	photo,photo,photo,link
145690	Митрополит Илларион пригласил поклонников Сталина съездить на Бутовский полигон, где были расстреляны тысячи репрессированных. Так он отреагировал на данные опроса, согласно которому 39 процентов россиян восхищаются Сталиным.	2015-04-08 00:25:03	24	291	93	photo,link
145688	Очередная крутая статья из наших архивов с грифом «избранное». Тем важнее, что тема, в ней поднимающаяся, на сегодняшний день не менее актуальна, чем в момент непосредственного написания. Борис Вишневский рассуждает на тему принятого в 2014 году закона против «реабилитации нацизма» и истинной цели тех, кто его принимал.	2015-04-07 23:25:04	8	70	11	photo,link
145683	«Сегодня правильный день, чтобы вспомнить какие-то истории про него, вот я тоже вспомню» — Алексей Навальный рассказал о трех своих последних встречах с Борисом Немцовым. https://navalny.com/p/4187/	2015-04-07 22:30:17	1	133	16	photo
145671	Питерские муниципальные депутаты и активисты Молодой Гвардии Единой России потратили 200 тысяч рублей из бюджета на боулинг.	2015-04-07 21:30:17	12	84	18	photo,link
145664	Тем временем, в Уфе продолжается голодовка врачей скорой помощи: медики требуют увеличения зарплат, приглашения новых специалистов в недоукомплектованные бригады и отставки главврача Марата Зиганшина, который втихую выписывает себе милионные премии. Власти же, которые ещё в прошлом году обещали решить проблемы, ныне объявляют врачей «шантажистами» и «заезжими актёрами». «Мы даже итальянскую забастовку провести не можем — если начнем действовать строго по должностным инструкциям, люди просто без помощи останутся. Поэтому решили голодать».	2015-04-07 20:30:01	1	79	22	photo,link
145656	Чистая прибыль Газпрома по итогам 2014 года сократилась в 13 раз, планируется масштабное сокращение персонала почти на четверть. Но в одной из дочерних компаний Газпрома почему-то считают, что сейчас самое время заказать люксовый автомобиль за 7 103 600,00 рублей. РосПил направил заявление в ФАС РФ с просьбой проверить законность и обоснованность данной закупки.	2015-04-07 19:30:25	9	102	22	photo,link
145648	В связи с уменьшением продолжительности срочной воинской службы до года, сердобольные чиновники решили освободить солдат от такого занятия как уборка в казармах и других объектах. Отличная инициатива, на первой взгляд. Однако только на первый. Судя по всему, и тут не обошлось без кумовства с госконтрактами по оказанию этих услуг. Подробнее — в расследовании РБК.	2015-04-07 17:30:11	1	38	5	photo,link
145639	Группа хакеров «Анонимный интернационал» опубликовала новый архив переписки, принадлежащей, по её утверждению, заместителю руководителя управления внутренней политики администрации президента Тимуру Прокопенко. Если верить этим данным, он курировал буквально всё — от размещения «нужных» статей в СМИ до выделения денег на подкуп несговорчивых свидетелей.	2015-04-07 15:30:12	4	108	9	photo,link
145629	Становятся известны новые подробности голодовки строителей на космодроме «Восточный». Пока им не выплачивали заработную плату, зам. руководителя головной организации «Дальспецстроя» Дмитрий Савин устроил «к себе в контору» собственную жену и платил в месяц 800 тыс. рублей. А всех бастовавших и голодавших рабочих уволили в приказном порядке буквально накануне визита Рогозина, «за то, что подняли бучу».	2015-04-07 14:00:55	11	105	31	photo,link
145622	Кремль придумал, как губернаторам править «бессрочно». Обязательно почитайте.	2015-04-07 13:01:00	2	64	11	photo,link
145605	Путин присвоил Грозному звание Города воинской славы. Интересно, до каких пор можно присваивать городам такие звания — до 100, 200 лет после окончания ВОВ? Или ВОВ тут особой роли не играет?	2015-04-07 12:01:00	13	96	14	photo,link
145600	11:00. Минута молчания. Где бы вы ни были, остановитесь и вспомните убитого Бориса Немцова. <br><br>Включайте наш эфир. Сегодня он весь день доступен и без подписки. В четыре начинаем большой марафон памяти, а сейчас включение с Большого Москворецкого (Немцова) моста, где собралось очень много людей<br>http://tvrain.ru/live/	2015-04-07 11:00:32	2	65	11	photo,link
145592	Мы уже писали о том, что хотим запустить свой ютуб-канал. В связи с этим у нас есть две отличные новости и одно дельное предложение.<br><br>К новостям. Путем долгих обсуждений, споров и ссор (на самом деле нет), мы выбрали лучшее из предложенных вами названий - NewSpring. Спасибо автору.<br>К нашей инициативе решили присоединиться замечательные [club23219128|активисты молодежного движения «Весна»]. Да, будем работать над проектом вместе. <br><br>К предложениям. Нам снова нужны вы, ваши таланты и желание помочь. Все дело в том, что нам нужен логотип. Самый яркий и крутой. И мы верим, что вы подарите нам множество чудесных вариантов. Все их кидаете в личку [id224776974|Василию Вахтину] или [id5106615|Екатерине Рыжковой] . Варианты собираем до 23 часов пятницы. Не стесняйтесь приглашать знакомых художников и дизайнеров. Победителю - любая футболка из магазина http://chetverg.navalny.ru/shirts/. Ждем ваших творений!	2015-04-07 10:15:42	7	36	5	link
145579	Правительство отказалось обнулить НДС на внутренние авиарейсы. Но согласилось снизить его почти вдвое. Впрочем, как отмечается, в нынешней экономической ситуации даже обнуление не привело бы к снижению стоимости билетов для пассажиров, а лишь помогло бы самим перевозчикам выжить. Однако есть надежда, что цены не будут хотя бы расти.	2015-04-07 09:00:16	7	32	4	photo,link
145569	Следственный комитет России намерен привлечь депутата Госдумы от фракции КПРФ Дениса Вороненкова в качестве обвиняемого по делу о мошенничестве. А ведь Навальный предупреждал! https://navalny.com/p/4186/	2015-04-07 07:30:13	8	134	17	photo
145563	Действие равняется противодействию — сказал далеко не самый глупый человек. Если к «плакатному делу» приложили руку сами Бастрыкин и Чайка, то и статус свидетелей в деле должен быть соответствующий. Георгий Албуров направил повестки Вячеславу Володину и Тимуру Прокопенко для участия в заседании в качестве свидетелей защиты. Посмотрим, явятся ли они завтра ) https://navalny.com/p/4182/	2015-04-07 00:05:10	0	76	14	photo
145551	Ничего святого нет у сотрудников Следственного Комитета России. Толком не дав отпраздновать недавнее бракосочетание депутату Вороненкову, они собираются завести дело на счастливого молодожена. Напомним, не так давно ФБК публиковал внушительное досье на этого народного избранника, непримиримого борца с коррупцией.	2015-04-06 23:00:41	11	89	18	photo,link
145532	Завтра, 7 апреля в 11.00 по всей стране и по всему миру проходит минута молчания в память о Борисе Немцове. Мы просим всех пешеходов — остановиться на минуту, всех автомобилистов — подать звуковой сигнал. Мы помним. Нас слышно. https://navalny.com/p/4184/	2015-04-06 22:01:04	19	125	25	photo
145519	Юлия Латынина сравнила доходы и эффективность глав корпораций на Западе и у нас. Цена акций «Газпрома» рухнула. Добыча падает. Акции тоже «Роснефти» рухнули. Компания просит госпомощь. Вопрос на засыпку: сколько бы в таких условиях в США получили Сечин и Миллер? Ответ: нисколько. Их для начала уволили бы.	2015-04-06 21:00:22	8	123	39	photo,link
145512	На прошлой неделе в Нижнем Новгороде организация «Комитет против пыток» пополнила ряды и без того многочисленных НКО, признанных «иностранными агентами». По мнению прокурора, их деятельность направлена на совершенствование гос.политики, но с положительными изменениями надо бороться, равно как и с плохими.	2015-04-06 19:30:29	0	32	5	photo,link
145505	«Ведомости» пишут, что чиновники станут председателями госкомпаний. С главами советов директоров определились уже в РЖД, «РусГидро» и «Россетях».	2015-04-06 18:00:57	1	52	5	photo,link
145499	Завтра на Дожде пройдет марафон памяти Бориса Немцова.	2015-04-06 17:00:16	2	156	18	photo,link
145462	Младший сын главы Совбеза РФ Николая Патрушева Андрей получит пост заместителя генерального директора по развитию шельфовых проектов в компании «Газпром нефть». И это очередной камень в огород «дети чиновников ставятся на посты исключительно за свои таланты».	2015-04-06 14:00:09	13	95	24	photo,link
145440	От жертв наводнения в Крымске 2012 года требуют вернуть сертификаты на жилье. Даже шутить и иронизировать на эту тему не хочу. Жмите «Поделиться», пусть каждый узнает о наглости кубанских чинуш!	2015-04-06 13:00:46	15	200	93	photo,link
145425	9 апреля у Олега день рождения. Говорят, что первый день рождения в тюрьме — самый тяжёлый. Если напишите письмо ему сейчас, то оно дойдёт (должно) вовремя. Адрес 303900, Орловская обл., п. Нарышкино, ул. Заводская, д.62, ИК №5, Навальному О.А. 1983 года рождения. https://navalny.com/p/4181/	2015-04-06 11:00:56	7	96	12	photo
145407	Прямо сейчас во Владимире начинается очередное заседание по «плакатному делу»	2015-04-06 10:01:39	22	81	19	photo,link
145397	Издание Le Monde, ознакомившись со взломанной перепиской Тимура Прокопенко, пришло к выводу, что французскую ультраправую партию «Национальный фронт» спонсируют из Кремля. Вот фоточка, которая не имеет абсолютно никакого отношения к вышесказанному. Просто два песика.	2015-04-06 08:20:04	9	95	11	photo,link
145299	Долго смеялись над этим видео, решили вам тоже показать ) Сюжет о Навальном на северокорейском телевидении (перевод Бочарова):	2015-04-05 23:36:33	62	348	95	video,link
145292	МИД РФ отверг обвинения министра иностранных дел Йемена, что российские самолеты поставляли оружие для повстанцев-хуситов. Однако эскалация конфликта в Йемене влияет на цену нефти в сторону повышения. Совпадение?	2015-04-05 23:00:11	23	52	9	photo,link
145285	Проект «Муниципальная пила» существует в Санкт-Петербурге с 2012 года и направлен на контроль в области госзакупок. Дмитрий Сухарев, основатель проекта и глава местного отделения ФБК, рассказывает об этой каждодневной борьбе с чиновничьей тягой к роскоши за бюджетный счет.	2015-04-05 21:01:00	4	75	8	photo,link
145269	Еще одна история о том, когда жена чиновника проявляет свои ранее потаенные, но, как выясняется, недюжинные таланты на поприще предпринимательства. И, пусть жену мэра Нижнего Новгорода переплюнуть сложно, но жена псковского губернатора Андрея Турчака Кира старается, как может.	2015-04-05 18:30:24	10	115	29	photo,link
145258	Инфографика «Образ России в иностранных СМИ»: как настроена по отношению к России зарубежная пресса, что в жизни нашей страны интересует ее больше всего, какие общественные деятели не сходят с обложек иностранных изданий.	2015-04-05 16:58:33	11	50	13	photo,link
145240	Информацию об офшорах Фетисова проверит Генпрокуратура. Напомним, ранее Фетисов как мог отбивался от разоблачений ФБК и заявлял, что что таких, как он, ловить нельзя, а то война будет.	2015-04-05 14:00:28	10	99	20	photo,link
145193	Интересная статья про «бэби-боксы» — специальные окна при медицинских учреждениях, куда любая мать может анонимно подбросить своего ребенка. Такая вещь практикуется уже 3 года и спасла не один десяток малышей. Астахов требует их запретить, чтобы соблюсти «законные права» брошенных младенцев, ведь подброшенный анонимно ребенок оказывается лишен права узнать имя матери, гарантированного ему российским законодательством.	2015-04-05 11:00:46	24	64	16	photo,link
145172	МВД РФ объявило конкурс на поставку аэрозольных гранат нелетального воздействия, использующихся при борьбе с массовыми беспорядками. Стоимость заказа составляет почти 90 млн рублей, а количество закупаемых боеприпасов — около 19 тысяч единиц. Не иначе, к чему-то готовятся, вопрос только — к чему?	2015-04-05 09:52:52	16	117	34	photo,link
145145	России пытаются навязать идеалы общества потребления, заявил президент РЖД Владимир Якунин. Напомним, сторонник аскетизма и противник общества потребления Якунин живет вот тут:	2015-04-05 08:40:04	25	281	76	photo,link
145075	INTERFAX.RU — Следователи изымают из торговых точек игрушечных солдат в форме фашистской Германии периода второй мировой войны, проводят допросы и обыски у продавцов, сообщила представитель столичного главка СКР Юлия Иванова. http://www.interfax.ru/moscow/434278	2015-04-05 00:00:36	35	131	22	photo
145041	Опубликована программа патриотического воспитания граждан России. На нее будет выделено 1,85 млрд. руб. Главный целевой показатель — доля россиян, гордящихся своей страной. Ее до 2020 года планируют увеличить на 8%. Основные силы будут направлены на школьников и студентов.	2015-04-04 23:00:00	22	120	33	video,link
145021	Западный аналитик сосчитал «кремлевских ботов» в Twitter: их выдают одинаковые тексты. С помощью открытых данных удалось обнаружить почти двадцать с половиной тысяч фальшивых Twitter-аккаунтов, которые использовались для манипулирования массовой информацией в интернете.	2015-04-04 22:00:15	17	69	15	photo,link,poll
144990	Волонтёры отважно защитили народный мемориал Бориса Немцова от провокаторов из пропутинской клики SERB. Одного из волонтёров ударили в лицо, а другому — порвали куртку. На место произошедшего приехала полиция, однако задерживать никого не стала. Вандалы снова похвастались своим поступком в соцсетях.	2015-04-04 21:01:00	38	96	14	photo,link
144978	ВЦИОМ провел опрос на тему брака. Всё очень плохо: никто не упомянул в числе главных причин создания семьи любовь, а каждый четвёртый считает брак НРАВСТВЕННЫМ ДОЛГОМ каждого человека.	2015-04-04 19:57:01	7	83	16	photo,link
144971	Расследование РБК о том, что Аркадию Ротенбергу принадлежит блокирующий пакет крупнейшего издателя учебно-методической литературы в стране — издательства «Просвещение». После прихода бизнесмена объемы госзаказов выросли в несколько раз, а вместе с ним, разумеется, и прибыль. Совпадение?	2015-04-04 19:00:51	6	66	16	photo
144949	Пресс-секретарь президента России Дмитрий Песков утверждает, что детей чиновников берут на руководящие должности в государственные компании за выдающиеся способности.	2015-04-04 18:00:16	19	184	38	photo,link
144932	В лагере «Артек» объявили стоимость путевки — 65 тысяч рублей. Правда, по заверениям руководства, на коммерческой основе будут распределяться лишь 5% путевок от общего числа. Поживем — увидим, как говорится. Напомним, на развитие инфраструктуры лагеря в этом году запланированы траты в размере 5,7 млрд рублей.	2015-04-04 17:00:10	17	45	5	photo,link
144921	ФСБ запретила въезд в Россию Сеппо Ремесу — одному из ключевых участников реформы электроэнергетики страны, независимому члену советов директоров крупных российских компаний, а также инвестору в энергетике. ФСБ считает, что Ремес представляет угрозу РФ тем, что «собирает сведения о руководителях энергокомпаний с госучастием». Сам инвестор уверен: за рамки полномочий члена совета директоров «Россетей» не выходил.	2015-04-04 15:30:21	8	38	7	photo,link
144913	Интересно было бы узнать, куда ведет эта последовательность.	2015-04-04 14:00:56	6	62	10	photo,link
144876	Следствие признало четверых детей убитого сопредседателя партии РПР-ПАРНАС Бориса Немцова потерпевшими по делу об убийстве. Теперь их обязаны знакомить с постановлениями о назначении экспертиз и т.д.	2015-04-04 11:00:24	11	98	12	photo,link
144867	Навязанный миф консолидации российского общества вокруг власти больше не работает. Теперь оно разделено и поляризовано. Всё чаще люди меняют своё мнение относительно событий на Украине, отношений с Западом, ситуации внутри страны. Статья доцента факультета социальных наук НИУ ВШЭ Алексея Титкова о том, из кого на самом деле складывается «путинское большинство».	2015-04-04 09:00:19	0	64	12	photo,link
144828	Минздрав заплатит 55,6 млн рублей за создание положительного образа здравоохранения России.	2015-04-04 00:15:31	30	171	31	photo,link
144816	Сегодня в рубрике «Избранное» статья «Страна заболела манией величия» — эпохальное интервью 89-летней немки, которая пережила эпоху Гитлера. Когда-нибудь это станет историческим документом. Почитайте, как много параллелей, особенно в том, что касается геббельсовской пропаганды, заставившей обезуметь целую нацию.	2015-04-03 23:00:06	4	154	57	photo,link
144805	Вчера в Доме книге на Новом Арбате прошла презентация книги бывшего пресс-секретаря Бориса Немцова Лилии Дубовой «Немцов. Хакамада. Гайдар. Чубайс. Записки пресс-секретаря». На встречу с автором пришли не только посетители книжного магазина, но и практически все пресс-секретари разных лет «Союза правых сил» и Бориса Немцова, а также политики и партийцы. Госпожа Дубовая рассказала интересные истории из своей работы с Борисом Немцовым, в частности про то, как для нее стала «вселенской трагедией» история с его белыми штанами.	2015-04-03 22:17:14	6	59	11	photo,link
144790	7 апреля — 40 дней с момента убийства Бориса Немцова. Михаил Козырев пишет в своем блоге о том, как он с коллегами попытался организовать концерт памяти известного политика, какие препоны ему начали чинить и что из этого вышло. P.S. Увидимся вечером 7-го на «Дожде». http://www.echo.msk.ru/blog/echomsk/1522806-echo/	2015-04-03 21:32:01	8	98	12	photo
144777	Игорь Аркадиев сын Ротенберг до 50% увеличит свою долю в ООО «РТ-инвест транспортные системы» — операторе взимания платы за проезд тяжелых грузовиков по федеральным трассам.	2015-04-03 19:00:40	5	63	18	photo,link
144757	Россия готова предоставить Таджикистану военно-техническую помощь в размере около 70 млрд руб. По словам главы МИД РФ Сергея Лаврова, Душанбе сталкивается с нарастающими угрозами с южного направления в связи с деградирующей обстановкой в Афганистане.	2015-04-03 18:00:52	7	27	4	photo,link
144731	А мы продолжаем освещать кипрские офшоры сенатора Фетисова. Наш герой наконец-то дал объяснение этой истории. Со слов Фетисова, она всплыла лишь потому, что, дескать, Навальный до сих пор хейтит сенатора за то, что тот еще в 2012 году объявил Алексея своим врагом. Так и хочется просить у Фетисова: "Дядя, ты дурак?".	2015-04-03 17:05:21	13	162	30	photo,link
144729	Ведомостям стало известно о том, что «Независимая нефтяная компания», принадлежащая, какая ирония, бывшему президенту а после вице-президенту «Роснефти» Эдуарду Худайнатову, в начале года попросила 78,1 млрд рублй из ФНБ.	2015-04-03 17:00:57	0	63	11	photo,link
144705	Интересная тенденция, когда в расследовании одного дела вскрывается другое, иногда даже больше изначального. Такой случай произошел в Ростове-на-Дону с депутатом гордумы и по совместительству директором порта.	2015-04-03 15:01:05	0	47	7	photo,link
144657	Строительство электростанций в Крыму обойдется бюджету в 25 миллиардов рублей. В настоящий момент от 70–90% потребностей Крыма в электроэнергии обеспечивают поставки с территории Украины. По оценке бывшего министра финансов России Алексея Кудрина, непосредственные расходы бюджета на Крым составят 6–7 миллиардов долларов в год. Суммарные потери от присоединения Крыма к РФ — как прямые, так и косвенные — Кудрин оценил в 200–300 миллиардов долларов в течение трех-четырех лет.	2015-04-03 14:01:00	43	52	10	photo,link
144620	Активисты Петербурга призывают неравнодушных людей, которые не хотят, чтобы петербуржцев травили выбросами, выступить против строительства мусоросжигательного завода на севере Санкт-Петербурга. Для этого нужно отправить через форму на сайте письмо губернатору Полтавченко. В январе это уже сработало — благодаря требованиям 30 000 граждан строительство завода было приостановлено. Теперь нужно дожать — пусть вместо мусоросжигательного утвердят мусороперерабатывающий.	2015-04-03 13:30:18	48	87	27	photo,link
144598	Дешевые лекарства, входящие в перечень жизненно необходимых и важных лекарственных препаратов, могут подорожать на 30%. Цены на лекарства в целом в России выросли за 3 месяца почти на 17%. Вот такой вот «привет» инвалидам, инсулинщикам и людям пожилого возраста, отработавшим свое.	2015-04-03 11:00:43	9	66	17	photo,link
144590	В нашу жизнь снова возвращается такое явление как донос. Власть берёт на вооружение новый метод борьбы с инакомыслием, используя готовность граждан «сообщить куда надо». История знает много случаев доносов. Наше время не стало исключением. В ход идут любые средства, цель которых — навредить врагу, оскорбить его и унизить, а также показать другим, насколько опасным может быть вольнодумство.	2015-04-03 07:30:14	3	82	26	photo,link
144564	Время годной аналитики. Интернет-издание «Slon» оглянулось назад на мировую историю и нашло примеры стран, чей опыт демократизации политической системы может оказаться нам полезен. Сегодня речь пойдёт о Бразилии. Не поверите, между нынешней политической ситуацией и Бразилией 80-х можно провести очень много параллелей.	2015-04-02 23:30:15	5	57	10	photo,link
144540	Видеозапись выступления Навального на суде по плакатному делу. Самый интересный фрагмент — с 11.25, когда у Навального спрашивают его мнение по поводу возбуждения этого дела.	2015-04-02 22:00:33	36	196	50	video
144507	Супруга мэра Нижнего Новгорода – самая богатая жена чиновника в России. В 2013 году, например, заработала почти ДВА МИЛЛИАРДА РУБЛЕЙ. О семейном бизнесе мэра Нижнего Новогорода читайте в расследовании Новой Газеты:	2015-04-02 21:00:22	11	131	42	photo,link
144476	Понятие «экстремизм» все видят по-разному. Правоохранители считают, что он в основном сосредоточен в интернете. А правозащитники обращают внимание на формирование единороссом Саблиным «Антимайдана», бойцы которого заявляют, что оппозицию может остановить только страх смерти, движение «НОД» единоросса Е.Федорова, которое открыто занимается вербовкой добровольцев для участия в боевых действиях в Донбассе, и т. д. Угадайте, к кому прислушалась власть?	2015-04-02 19:00:51	11	70	19	photo,link
144459	На сегодняшний митинг в Петрозаводске с требованием отставки главы Карелии Александра Х******нена пришло, как сообщает «Дождь», больше тысячи человек. Митингующие приветствовали членов карельского правительства неодобрительными возгласами. Сотрудники регионального ФСБ попросили протестующих закрасить фамилию главы Карелии на своих плакатах, а организаторов митинга уже ждет штраф.	2015-04-02 18:01:13	13	101	26	photo,link
144439	Строители космодрома Восточный не могут объяснить, куда были потрачены 16 млрд. руб. Относительно остальных денег выяснилось следующее: 3,3 млрд. руб. были потрачены на погашение кредитов, 500 млн. руб. были отданы экс-главой «Дальспецстроя» Юрием Хризманом на строительство торгового центра в Хабаровске, а около 400 млн. руб. оказались на счетах фирм-однодневок и впоследствии были успешно обналичены.	2015-04-02 17:00:28	10	118	36	photo,link
144415	Внешэкономбанк (ВЭБ) может получить на свой баланс комплекс зданий кампуса Московской школы управления (МШУ) «Сколково», расположенный в Одинцовском районе Подмосковья, в рамках реструктуризации долгов бизнес-школы на сумму в $275,4 млн.	2015-04-02 15:01:00	8	21	2	photo,link
144407	Суд повторно рассмотрит 6 апреля арест трех фигурантов дела об убийстве Немцова. До этого времени все трое останутся в СИЗО.	2015-04-02 14:01:08	0	16	3	photo,link
144384	Газете The Times попала в руки стенограмма, которая всполошила весь западный мир. По утверждению СМИ, Россия на официальных переговорах угрожала США возможностью ядерного удара.	2015-04-02 13:01:12	31	72	11	photo,link
144364	Центр «Э», наконец, хоть где-то не нашел экстремизма. Он заявил, что на националистском форуме в Петербурге не было признаков разжигания расовой, национальной, религиозной и иной вражды и унижения человека по признакам расы, национальности, вероисповедания или принадлежности к социальной группе.	2015-04-02 11:01:04	4	135	35	photo,link
144337	Недавно в Госдуме состоялись слушания на тему упадка нашей рыболовной промышленности. Даже в таком, казалось бы, житейском вопросе нашлось место для обсуждения геополитики и поисков внешнего врага. Кроме США в плачевной ситуации обвиняли тюленей и введенные продуктовые антисанкции (о них, правда, сказал лишь один человек, позже внесенный в «черные» списки посетителей ГД).	2015-04-02 09:00:00	14	86	11	photo,link
144325	Фетисов долго думал, как ему выкрутиться из ситуации с офшорами, и наконец придумал. Официальная версия: Фетисова якобы «подвёл компаньон», на которого должны были переоформить офшоры. Напомним, ранее Фетисова уже подвела его жена, забывшая рассказать ему об их квартире площадью 1040 (тысяча сорок) квадратных метров. https://navalny.com/p/4176/	2015-04-02 07:30:12	16	249	55	photo
144319	ВЦИОМ в преддверии 1 апреля провел опрос, по результатам которого выяснилось, что почти половина опрошенных считает недопустимым шутить над властью и конкретно над Путиным. Тут место для шутки про запрет анекдотов о Вовочке.	2015-04-02 01:05:01	4	85	5	photo,link
144311	Взломанная переписка сотрудников Администрации президента продолжает удивлять. Теперь выяснилось, что оттуда дают указания генеральному директору ИТАР-ТАСС, какие фотографии ставить! В стиле «Алексей и Юля Навальные слишком симпатичные на этой фотке. Поставьте другую!». Вот людям делать больше нечего. https://navalny.com/p/4179/	2015-04-02 00:10:06	9	205	35	photo
